customer_unique_id,frequency,monetary,recency
82a5b,1,85.5,258
da793,1,23.49,148
15b37,1,29.99,390
70dd7,1,20.39,24
46998,1,137.8,492
bcb76,1,72.34,311
8040f,1,120.0,286
04f39,1,67.98,100
fc31e,1,149.0,75
70b52,1,49.0,384
e75b1,1,25.5,145
357b5,1,67.99,163
9ed6f,1,45.9,358
922d0,1,45.0,135
692ef,1,139.9,419
b20cd,1,209.99,263
28a0c,1,45.0,80
e64e4,1,44.9,272
bc958,1,169.9,322
22f9e,1,89.9,283
f2692,1,298.0,193
6f9be,1,119.9,324
57af1,1,187.0,74
4e13b,1,26.1,280
46b53,1,49.0,278
fee27,1,129.0,314
3f5a4,1,425.71,364
f9387,1,89.99,22
33476,1,55.0,489
1ee73,1,157.5,202
1521e,1,39.9,112
3520e,1,37.0,272
fdbb5,1,64.99,497
d804a,1,159.0,368
f5c38,1,29.9,239
07476,1,40.0,141
84246,1,25.98,539
6d9ea,1,17.9,274
53d5f,1,17.49,15
f2e0f,1,51.0,20
67955,1,95.0,219
f929b,1,137.7,294
af684,1,29.99,258
46f12,1,299.8,142
7a832,1,60.0,31
78ce4,1,92.5,227
d3a98,1,21.49,171
73234,1,65.0,253
5b97f,1,15.5,286
14b73,1,467.0,467
86bf4,1,71.8,236
1d631,1,14.99,99
962ae,1,79.99,72
35077,1,143.0,329
0486a,1,129.0,228
64313,1,150.0,233
ed71c,1,34.9,399
73b6c,1,45.9,265
19997,1,99.99,186
7ad97,1,253.98,23
f0d3d,2,143.46,35
7674e,3,128.99,391
4eae5,1,8.5,378
9d385,1,34.9,320
072f0,1,140.0,268
c6c98,1,369.98,282
a6ab7,1,39.9,114
b4832,1,29.0,279
27bf1,1,49.9,62
c5361,1,56.1,80
fe9d9,1,78.55,409
544d0,1,219.0,21
04fbf,2,127.81,401
2cd35,1,320.0,172
a0820,1,21.49,278
0231d,1,122.9,108
c4a3b,1,56.97,355
abbf6,1,149.9,401
dd724,1,198.8,167
5839e,1,69.0,371
ec1c2,1,79.0,318
8611d,1,1250.0,233
83a5a,1,95.2,15
ab473,1,163.8,387
4ff7a,1,17.9,268
807d8,1,86.5,455
9bb72,1,27.99,150
d80a7,1,96.0,97
be08c,1,54.9,281
958de,1,119.8,62
64eca,1,250.0,15
8f7cf,1,58.0,83
dba88,1,285.0,253
4baab,1,28.9,330
34a81,1,129.9,310
328ec,1,110.32,78
36353,1,59.0,65
08591,1,115.9,26
59547,1,69.0,285
ea56a,1,169.9,54
93a7b,1,42.1,75
c804b,1,48.9,105
34497,2,345.0,71
305a1,1,230.0,127
43b45,1,19.9,105
a4b12,1,169.9,552
13297,1,209.0,349
c2859,1,69.8,161
183ac,1,49.99,159
2d2c6,1,120.9,305
1220b,1,12.9,121
d6459,1,179.6,229
98544,1,149.9,146
a2d62,1,146.99,298
340a8,1,503.34,46
12635,1,206.70000000000002,192
37ad6,1,27.99,285
8b28e,1,149.9,191
5ef44,1,12.9,276
3a5ba,1,165.0,161
0254b,1,89.9,497
6eae5,1,968.0,319
f9172,1,85.9,231
6a872,1,39.9,266
91fea,1,86.9,228
74d23,1,59.99,197
67975,1,58.99,24
ec559,1,53.99,269
8ae5d,1,149.9,64
46370,1,343.0,355
889a4,1,81.9,24
41d88,1,287.0,130
aef28,1,80.9,10
5bbe8,1,19.9,116
43c91,1,124.9,430
e6997,1,59.9,62
edc07,1,98.44,156
d6d92,1,99.9,345
1b8cf,1,133.8,193
5048c,1,166.99,256
d7f58,1,125.9,142
1bf21,1,65.0,134
62381,1,30.21,295
21c00,1,44.99,57
614af,1,72.89,231
71ee4,1,249.9,275
c9e21,1,299.0,152
c738c,1,209.9,35
9000c,1,99.99,278
d88b8,1,84.2,24
e8a1a,1,169.99,521
9fbd2,1,19.9,210
c8b43,1,104.9,279
b2e20,1,17.19,21
e86d9,2,373.0,141
5dff2,1,59.8,279
ac123,1,1648.0,171
d39fd,1,292.9,509
5043a,1,19.99,277
2f7f5,1,119.9,33
bc9e6,1,117.8,380
e990e,1,84.0,112
272a7,1,115.04,274
d5917,1,55.0,270
76ed8,1,415.9,204
11673,1,69.9,258
c3a54,1,93.99,27
11fad,1,118.0,112
bb8f7,1,99.99,403
8dfed,1,120.0,508
19818,1,15.99,466
504e2,1,29.8,39
e335b,1,169.9,183
cd269,1,43.9,155
5c93e,1,129.0,170
41def,1,89.99,77
6a8bd,1,44.9,355
d0908,1,92.89,58
2e9de,1,17.99,355
5c902,1,118.54,256
6b2f2,1,129.99,325
18977,1,104.9,281
23478,1,79.0,366
8b797,1,104.99,72
b03c9,1,87.98,271
e0fbd,1,89.99,363
c2d87,1,179.9,268
1e60f,1,59.9,309
b37b7,1,46.0,37
2ac6f,1,24.89,124
85913,1,121.9,152
80620,1,79.9,109
75ac6,1,29.9,73
a1f20,1,610.0,364
beeef,1,39.9,395
b2ea2,1,95.0,34
50b6e,1,115.0,509
386a6,1,95.8,373
957e9,1,675.99,382
fb877,1,99.9,60
f315f,1,119.9,142
bf4b1,1,98.9,224
c6aae,1,1375.0,543
a9a20,1,349.8,281
2f795,1,69.99,132
a4bc6,1,69.9,463
de277,1,91.0,266
c692a,2,209.8,113
9f318,1,749.0,391
2cf70,1,59.9,105
51452,1,24.89,141
084e9,1,127.5,26
c5d55,1,13.65,118
48898,1,12.99,187
7035a,1,46.99,275
787b5,1,349.9,267
06dd3,1,122.3,80
d5b3e,1,19.9,380
1ad7e,1,34.99,166
e6a47,1,89.0,462
8d3e0,1,52.11,161
1151c,1,479.0,202
9a8ac,1,229.99,464
188ff,1,69.0,471
7abd6,1,15.0,400
43623,1,36.75,255
c749b,1,53.8,109
90e45,1,80.0,145
b552c,1,160.99,462
d4e20,1,79.0,256
02039,1,136.99,215
75cc5,1,21.9,310
987df,1,56.99,86
c9688,1,38.0,454
f30e5,1,16.99,416
1c303,1,79.8,302
fc620,1,26.9,292
e7d68,1,118.5,307
a4dbd,1,1377.5,91
c48f4,1,19.9,275
cf215,1,18.9,88
730e1,1,199.0,192
5d0d9,1,99.9,145
89e8d,1,600.0,193
a063a,1,89.18,470
2c8f4,1,118.9,357
36412,1,30.9,146
21d3a,1,149.99,274
6edbd,1,139.9,27
2c3bc,1,35.99,143
fccdd,1,43.5,7
96907,1,39.99,117
63e9e,1,29.9,158
57669,1,132.9,336
73e78,1,14.6,80
3a5bd,1,58.55,564
ae812,1,58.67,304
85eee,1,54.99,419
6c6df,1,179.9,35
1d453,1,35.9,77
9c578,1,48.9,257
6fd45,1,79.0,336
f7acf,1,24.9,229
aa772,1,17.9,311
66989,1,157.0,373
29e47,1,29.9,319
1032f,1,21.0,125
e3081,1,1350.0,233
6f06e,1,150.0,40
34417,1,49.9,29
eee05,1,2589.0,510
82dfa,1,24.9,350
ce06d,1,29.99,12
2b0a8,1,279.99,445
582bd,1,55.9,184
b6879,1,450.0,21
d2a5b,1,310.0,369
dceb3,1,159.9,93
c9640,1,449.70000000000005,408
9e754,1,58.0,231
eb431,1,83.9,280
a3af1,1,36.4,349
42ada,1,139.9,4
0eae6,1,499.0,182
e73f2,1,66.99,20
c2519,1,129.0,232
84e60,1,224.0,178
c8eb0,1,199.9,258
dd02f,1,509.0,47
632a3,1,159.8,160
4d8b3,1,50.9,457
584ea,1,77.8,377
45350,1,39.0,135
97908,1,40.5,138
d87a7,1,19.9,38
c1576,1,122.99,69
12d06,1,308.0,371
1f4e4,1,178.5,22
a12d9,1,199.0,115
c5f7b,2,218.8,119
7d96c,1,390.0,57
488b8,1,40.0,372
577b3,1,749.0,22
35a74,1,69.99,183
bf2d9,2,285.0,198
4200b,1,98.0,412
21505,1,64.9,295
d5225,1,19.9,328
376ad,1,15.9,399
c41f0,1,55.0,7
c4f29,1,89.9,231
7337d,1,65.0,36
e238a,1,29.99,120
82d37,1,24.9,212
2b993,1,330.0,104
df409,1,89.9,271
db653,1,109.9,278
86395,1,57.89,70
ce239,1,48.9,128
d9421,1,49.99,539
0be41,1,35.99,282
dbbf5,1,104.0,195
a21ac,1,19.9,399
1fae0,1,53.99,350
add08,1,129.9,34
f33ae,1,59.98,64
1e4b0,1,39.9,113
1e5ee,1,64.99,330
4eb67,1,79.0,451
0f414,1,289.0,9
1ee06,1,139.99,424
d1e5c,1,190.0,223
96089,1,119.9,345
308a0,1,39.0,82
e1b42,1,21.99,351
75a8c,1,18.99,490
10b82,1,29.9,264
b000a,1,95.2,56
97e12,1,249.9,430
adc99,1,599.0,232
d9f6c,1,139.0,278
6bfe4,1,380.0,446
aa921,1,249.9,218
d87ee,1,119.0,57
e83e9,1,190.14,268
dc3eb,1,149.9,154
5684e,1,49.9,326
4f21c,1,124.9,212
bd216,3,537.5,36
cecac,1,22.37,537
a085b,1,49.95,232
c49e2,1,79.0,290
06c07,1,137.0,343
ae20b,1,82.49,9
c3e5c,1,9.6,336
fd1d0,1,119.99,407
ebac4,1,12.0,140
dc5e7,1,49.0,205
0f760,1,69.9,129
c2cdd,1,27.49,68
6f94d,1,189.99,330
b62ab,1,17.9,24
20d0e,1,178.0,460
fe919,1,33.8,316
e21ea,1,109.99,114
d5d9e,1,41.29,197
fe607,1,55.98,400
ecf89,1,79.98,151
5b3ba,1,219.99,375
34298,1,5.0,90
7229d,1,300.0,419
867c1,1,45.0,195
3bc9e,1,53.99,219
5ca04,1,175.0,176
51fa6,1,129.99,333
98ede,1,20.4,220
98426,1,84.99,156
cc28b,1,210.0,244
91d27,2,178.39000000000001,184
ad18f,1,195.3,463
c2e52,1,36.0,351
507f8,1,399.99,38
9eb73,1,59.0,132
75a69,1,157.9,367
98674,1,130.0,340
68692,1,138.0,219
9c33b,1,59.0,255
363f5,1,85.0,105
dcee7,1,130.0,531
bfd1e,1,56.99,393
4f9ee,1,51.8,119
52bb9,1,49.9,471
c5290,1,155.44,278
660e9,1,35.99,211
d1fb1,1,224.1,238
5c581,1,399.0,139
7e37e,1,75.9,690
5731f,1,59.0,165
95f9c,1,79.8,228
b4cdf,1,265.0,279
92a99,1,277.99,148
26527,1,249.9,134
c364b,1,159.0,139
5f9c7,1,369.0,112
ff736,1,49.9,382
a3640,1,120.0,113
83937,1,108.9,105
15b3c,1,29.99,67
3a64e,1,474.9,236
b6a48,1,88.34,219
b4162,1,258.0,71
fdfb1,1,129.9,106
f1264,1,50.9,94
db016,1,75.6,449
f8179,1,48.99,317
d7d36,1,20.49,13
2948f,1,133.0,215
a4f71,1,28.9,17
42d78,1,149.0,373
ff22f,1,490.0,21
d9990,1,149.9,44
92648,1,799.9,199
dd07a,1,159.99,295
3fcab,1,199.0,121
2d67a,1,69.9,395
c82dc,1,199.9,287
53f38,1,29.99,281
aa679,1,329.0,175
b9c7d,1,199.0,350
441bf,1,74.9,115
92cbc,1,62.9,155
f19f9,1,229.04,159
6a314,1,73.35,554
c7ac1,1,109.95,401
c376b,1,65.0,361
5786f,1,17.99,355
c74b8,1,66.3,99
a6c1a,2,71.6,278
1e405,1,55.0,252
10d45,1,40.9,14
b4743,1,71.98,270
d0672,1,29.9,28
398b7,1,72.0,148
69389,1,113.85,91
37150,1,179.0,185
29a8d,1,117.1,288
96dfc,1,9.9,46
e4e7d,1,79.0,399
9a164,1,29.99,20
9120b,1,15.0,9
8f712,1,29.6,560
22d54,1,79.0,92
99090,1,132.9,17
c63ae,1,589.0,277
8f2b5,1,75.5,429
33d1e,1,339.0,420
e0a4c,1,169.0,317
b6cb7,1,412.0,153
cce33,1,349.9,176
2db34,1,83.9,362
d115d,1,85.0,276
4643c,1,199.0,386
f6110,1,65.0,294
83be0,1,14.9,316
c3e88,1,159.9,27
3a736,1,19.9,107
00ad1,2,158.8,77
5561b,1,64.6,371
84ddf,1,114.9,142
7c48c,1,359.9,363
8c9ee,1,39.9,316
15c08,1,79.9,126
37e60,1,89.9,477
4cce0,1,56.0,151
c53e4,1,99.9,154
0e167,1,320.0,111
de330,1,13.3,140
c0250,1,52.0,126
30b0e,1,42.0,78
7d0e6,1,79.0,404
5e50d,1,79.99,172
d33ea,1,29.99,427
31aed,1,1129.34,475
62ff7,1,107.0,198
fb874,1,12.47,74
08e92,1,99.0,322
cfa05,1,209.9,328
edd0d,1,145.35,352
b9238,1,481.5,280
b4783,1,169.99,38
4409c,1,59.9,324
5b830,1,29.979999999999997,307
61ee9,1,150.0,302
88d21,1,179.0,58
dca37,2,177.75,237
c7ec7,1,69.0,348
6f094,1,24.99,299
3a57a,1,114.9,86
bb7b5,1,59.9,75
14354,1,29.99,109
2eec7,1,450.0,560
f5f2e,1,195.6,278
c3ef7,1,55.0,232
1510c,1,49.92,497
366e6,1,39.9,276
aec98,1,148.99,222
c69f2,1,75.9,440
07471,1,30.0,9
1e881,1,116.99,161
237f5,1,99.0,473
7e7c3,1,169.99,128
1124b,1,52.0,436
82628,1,34.9,167
5d3be,1,265.0,45
e46a4,1,74.25,547
4fe29,1,399.0,31
f2bbf,1,177.8,275
3d7a3,1,29.98,179
46284,2,169.70000000000002,162
d15b4,1,59.9,104
34df7,2,113.97999999999999,322
39d27,1,209.0,219
a0d73,1,124.9,76
539e6,1,175.0,191
233c9,1,79.9,278
84230,1,299.99,131
b203d,1,189.9,153
40f50,1,98.99,184
5b78a,1,85.99,19
d7b65,1,104.0,573
3c15f,1,39.9,534
80fa0,1,359.4,233
595e4,1,54.99,31
539d1,1,42.99,513
7c50b,1,53.9,106
62ab8,1,96.5,313
94efb,1,229.89,168
8751b,1,39.9,36
27f3b,1,59.9,559
c9c95,1,78.9,147
83627,1,89.1,159
6c4e7,2,597.99,419
23181,1,149.0,46
c1dfb,1,29.98,180
19973,1,13.99,346
0e061,2,249.7,11
3eb5a,1,168.9,145
07d51,1,29.99,204
84ccb,1,79.9,100
578bf,1,59.9,102
45afd,1,27.9,124
ac0b0,2,114.80000000000001,59
c786c,1,99.9,104
622bd,1,58.9,206
8d603,1,25.0,245
7be3e,1,39.9,8
68d19,1,16.0,148
44405,1,274.70000000000005,337
ec102,1,10.99,588
47c19,1,24.75,446
086a1,1,249.9,290
ead0d,1,44.0,430
71ce9,1,557.9,157
2f30a,1,110.0,135
243fa,1,59.0,8
2847c,1,49.87,327
20075,1,99.9,225
a5a34,1,69.0,392
e1f8c,1,128.8,338
275ee,1,47.9,273
e30dd,1,89.9,485
50a00,2,118.9,161
69639,1,260.0,80
d0cdf,1,115.0,113
e9ec6,1,29.0,476
6ce28,1,49.9,322
5a9f1,1,259.98,328
f5145,1,249.9,136
00ee8,1,189.9,436
38a16,1,18.99,495
e9863,1,49.99,166
81d11,1,89.88,113
6f3b6,1,189.0,396
8fa7c,1,49.49,286
b069c,1,39.99,154
1a38d,1,44.9,394
3c98a,1,69.9,259
99472,1,161.0,22
98c07,1,78.9,279
e9a1d,1,16.9,202
7775a,1,425.0,271
d347d,1,150.0,149
5e94d,1,19.9,375
18ddb,1,40.99,78
94c7a,1,30.0,260
1de37,1,39.0,502
c6840,1,211.2,291
b34a6,1,70.0,86
b732b,1,254.0,43
d1c9f,1,99.9,30
0fe27,1,40.0,541
f9827,1,200.0,377
1f75a,1,74.9,229
23261,1,38.0,31
51faf,1,12.5,399
d8eb1,1,89.99,148
3fe6e,1,129.9,60
8f225,1,47.9,48
fefc6,2,191.8,347
27809,1,29.9,51
b4673,1,149.9,174
88dc9,1,215.0,161
9a9a0,1,119.0,3
b0857,1,149.0,222
272e4,1,879.77,90
a0f04,1,64.99,533
e4bb7,1,49.9,231
77b97,1,649.9,167
75a93,1,204.0,111
a3f01,1,59.0,263
a0a43,1,99.9,217
0dc76,1,49.0,295
6bb35,1,169.0,135
9dbcb,1,388.5,318
45f73,1,53.5,131
db5e8,1,104.0,7
bf303,1,274.9,393
e2812,1,137.9,113
9be7c,1,99.9,143
823ca,1,48.9,446
2cde9,1,12.99,538
cf90d,1,29.9,31
d3326,1,69.9,480
b2ce4,2,73.8,216
5f16b,1,290.0,470
f7caa,1,129.99,234
54980,1,265.0,63
49ad4,1,104.0,335
1409f,1,116.9,233
936b7,1,242.0,233
eb8f3,1,38.8,164
8247f,1,58.67,175
ed7c1,1,30.4,35
66ca1,1,239.99,233
84fa2,1,250.0,31
ff4c6,1,29.9,328
cd6ed,1,299.99,8
86b5f,1,21.9,157
665fe,1,150.0,284
7d0fb,1,22.99,113
32e98,1,44.9,260
06526,1,69.0,276
3a4c6,1,29.99,190
9f382,1,134.0,96
63857,1,176.9,481
7c771,1,149.0,8
8cfe4,1,32.9,109
c277c,1,879.99,192
f9da5,1,299.9,440
3dcc9,1,239.99,329
61005,1,40.0,278
b63a3,1,29.99,132
0a4a9,1,88.9,166
8b024,1,49.0,514
927c6,1,99.0,29
50e52,1,69.0,219
1c080,1,389.0,194
76e56,1,89.9,178
04438,1,95.34,28
88537,1,99.9,38
69c55,1,79.9,113
d1caa,1,13.99,274
b036d,1,37.0,285
5d40a,1,120.0,146
6cb40,1,109.9,317
4a177,1,649.65,230
29e0c,1,46.98,83
70b26,1,69.99,71
3603a,1,199.0,112
b4f4d,1,45.9,396
2f9c6,1,78.0,287
a0b9a,1,59.9,182
d2e21,1,315.0,167
07de1,1,76.99,389
114aa,1,14.89,42
b3b2d,1,1054.0,177
eae99,1,25.0,204
1e425,1,53.49,192
5fc7b,1,84.9,226
b78ff,1,20.3,178
16ea8,1,69.99,484
5f705,1,13.99,314
0a83c,1,24.9,570
0075f,1,50.0,257
2fc42,1,34.2,134
836a9,1,12.9,68
fa2ac,1,57.5,239
64465,1,22.9,16
ecd16,1,159.0,19
7078f,1,19.89,144
870b2,1,274.92,95
d226d,1,94.0,401
b0b3d,1,69.0,321
280f4,1,299.98,278
bc1eb,1,19.9,162
a5820,1,18.98,127
5756d,1,99.0,199
1ad36,1,12.99,7
e6eba,1,49.49,112
ade25,1,89.9,328
eb1f2,1,23.99,239
234bd,1,209.9,453
cfca9,1,503.34,370
54d1e,1,37.9,170
b0ae8,2,83.98,332
4de83,1,23.99,198
90094,1,85.0,466
8fd43,1,132.68,526
10dee,1,62.8,493
3a348,1,99.18,50
a4ab9,1,10.0,279
ede0f,1,99.8,128
44ef7,1,174.8,480
e7fb5,1,219.9,171
30499,1,86.99,153
89895,2,98.3,312
2c37a,1,249.9,422
9777a,1,18.79,62
a01e9,1,129.9,93
d850d,1,19.99,209
aa023,2,206.89000000000001,159
0c32d,1,29.9,226
cbba0,1,119.9,40
60ea2,1,17.37,161
3c25f,1,19.9,523
16d11,1,199.0,235
23488,1,27.99,208
fb1a5,1,158.9,37
de557,1,75.0,292
94c99,1,169.9,267
19201,1,42.0,345
23c6f,1,26.88,18
ef701,1,74.9,488
b0c11,1,72.0,154
b6f72,1,199.0,512
772b0,1,160.0,192
e9f28,1,179.9,279
f43b6,1,101.0,26
6c3a1,1,148.5,34
ee2fd,1,179.98,465
11dd0,1,48.0,321
9fab8,1,24.9,231
4095f,1,80.0,259
70250,1,151.70000000000002,562
9d01c,4,281.20000000000005,12
977c5,1,44.9,414
3f918,1,165.0,387
c2a4b,1,115.0,271
5826d,1,39.9,489
6a4b3,1,240.0,288
8db94,1,9.99,445
be3c5,1,339.9,17
7a71c,1,220.64,128
5d6f8,1,45.95,450
84393,2,589.4,11
cd2d4,1,42.9,419
5e35c,1,199.0,232
e6a61,1,86.99,319
55470,1,25.89,341
c6d26,1,29.9,688
6cdba,1,42.9,427
eaf93,1,71.4,20
ef186,1,68.0,42
76390,1,110.0,84
b4d71,1,572.0,459
28634,1,87.8,232
bc411,1,15.0,9
8aaa1,1,69.9,399
6034f,1,129.0,7
a1a4e,1,219.0,61
e1ae2,1,22.99,4
84ee3,1,139.8,233
0072b,1,26.88,21
3d6ed,1,59.9,473
64cf9,1,255.0,145
0cd09,1,18.9,265
7ac15,1,39.99,287
8dddc,1,29.99,16
7f5a5,1,209.0,274
c7c48,2,82.98,344
05296,1,127.9,567
db6f7,1,119.69999999999999,110
95a33,1,24.9,515
decd9,1,68.9,429
a7fc6,1,15.9,414
23e44,1,157.0,474
b9d0c,1,79.9,259
ddd36,1,117.9,127
46bde,1,42.0,195
00832,1,19.99,233
70713,1,1195.0,130
e72b2,1,212.0,61
fcdd1,1,56.99,131
d40b2,1,329.0,155
f075c,1,52.9,75
725b3,1,26.99,532
9a7cd,1,23.99,221
0ec4a,1,85.0,254
d9f56,1,19.9,542
dbe6a,1,110.32,103
ba5b2,1,120.9,124
c1d2b,1,69.99,385
17807,1,24.9,361
983f7,1,750.0,162
f3228,1,179.8,474
9825d,1,17.99,149
b01d8,1,17.99,278
0b9a0,2,1770.3000000000002,268
1ebb8,1,119.8,312
7ac92,1,89.9,373
3695e,1,47.9,271
5e3ea,1,29.0,362
f4cba,1,28.99,322
261f5,1,74.8,95
d281b,1,149.99,265
03f1c,2,93.8,47
f09fb,1,39.9,294
bce60,1,1389.9,41
d3f86,1,364.0,36
54b11,1,239.9,331
14f79,1,12.25,237
543f5,1,122.99,86
7e965,1,85.0,404
80a7b,1,383.9,278
3369e,1,45.0,15
0979f,1,28.49,157
94ed8,1,49.9,166
6f566,1,34.9,215
13b0e,1,117.8,208
b09d4,1,79.9,119
5e75d,1,79.0,93
84806,1,949.9,233
598b5,1,22.0,33
73418,1,39.15,34
ae861,1,100.97,129
be4dc,1,56.97,123
4ff31,1,69.0,37
6d5ad,1,234.9,413
fe5b4,1,179.9,24
30a34,1,129.9,278
917c9,1,23.99,354
95339,1,24.9,29
1f222,1,180.0,246
e61b4,1,76.0,58
01bda,1,355.9,390
4adbb,1,359.9,575
5cf8b,1,259.99,18
31b4c,1,146.9,159
a8f33,1,99.9,99
d094d,1,59.9,354
211e4,2,152.55,238
8f5cf,1,51.48,152
cc168,1,109.99,79
5760f,1,149.94,139
af347,1,27.9,26
29b4c,1,90.0,39
97dd6,1,65.0,495
9480d,1,48.9,13
7eb6f,1,74.5,291
b3394,1,239.9,387
95561,1,48.9,112
1a328,1,79.9,38
6e59e,1,82.95,273
45859,1,96.78999999999999,99
8655d,1,54.9,287
e811c,1,39.8,372
11fee,1,68.99,261
83a88,1,29.98,91
cfe59,1,49.9,66
4ca63,1,79.9,450
7aeca,1,38.97,320
9b9ac,1,89.0,233
25061,1,96.0,103
b285e,1,139.99,177
508c2,2,44.989999999999995,362
7cacb,1,104.9,393
eb371,1,149.8,314
c0df9,1,241.1,438
e0820,1,259.0,90
ef025,1,99.9,245
94762,1,29.9,132
ee31a,1,14.99,297
85030,2,240.0,118
ceee3,1,89.99,142
e22b5,2,207.4,378
bcaaf,1,429.9,150
b50b0,1,59.9,324
eb745,1,139.9,330
c575c,1,165.0,142
e9a30,1,124.9,278
73829,1,64.9,221
64cdb,1,49.9,289
815ad,1,39.99,130
15055,1,102.0,121
e4808,1,115.0,190
0b141,1,99.9,256
a1277,1,26.9,288
d14db,1,44.9,13
00135,1,76.25,179
39a4e,1,213.9,112
35b06,1,140.0,13
cd181,1,119.0,3
96fbc,1,239.0,409
a9581,1,199.99,269
66493,1,115.9,164
92fe4,1,139.9,205
76552,1,209.0,36
9c0c9,1,42.89,144
555d7,1,8.9,349
f031a,1,91.64,153
6c864,1,149.0,420
e9e65,1,131.0,540
5bb46,1,13.65,208
ef88c,1,24.99,260
24068,1,49.9,471
368e5,1,159.9,111
3f137,1,99.9,28
1375c,1,1650.0,22
ce86a,1,468.0,90
d4a0d,1,59.99,224
2b0f1,1,128.9,224
a4b70,1,1349.0,23
3c894,1,79.9,99
cf789,1,15.19,32
a0401,1,13.65,171
cde98,1,59.0,134
e469b,1,225.0,118
8212a,1,39.8,526
63058,1,385.0,472
14806,1,88.9,189
f6eaa,1,20.9,152
c95ff,1,19.9,312
91581,1,156.0,306
9278b,1,139.9,524
3642e,1,119.99,202
01092,1,99.9,219
881bb,1,29.0,347
fc652,2,207.39000000000001,175
88a95,1,31.9,133
25a5b,1,39.9,34
66f5c,1,79.99,105
caa13,1,89.99,274
fa280,1,55.9,568
03104,1,27.99,190
c04bc,1,35.09,275
8a280,1,53.9,173
d9eec,1,24.5,293
d5482,1,124.7,147
a2096,1,29.9,173
45376,1,14.9,459
776cb,1,22.5,260
81222,1,173.9,386
5649f,2,52.98,266
5f233,1,170.0,28
85d6f,1,310.0,252
840fe,1,238.9,275
ee0b7,1,119.8,327
79ce6,1,73.8,133
b5095,1,1420.0,511
5b08b,1,459.99,190
5f3dd,1,27.97,45
d3397,1,149.0,55
37a67,1,225.0,151
a8633,1,69.0,72
e3031,1,69.9,379
4fc40,1,120.9,320
2dae0,1,289.0,20
01dd1,1,18.9,184
2a05b,1,165.0,273
6746d,1,92.9,563
8c419,1,349.9,293
3f427,1,59.0,308
37b83,1,399.99,293
ab48a,1,159.94,288
29410,1,99.9,236
7c11f,1,129.9,108
1aef2,1,179.9,25
6d9db,1,23.0,120
2a134,1,59.42,231
d38a6,2,240.0,154
203eb,1,369.0,33
6e54f,1,290.0,519
6ab33,1,138.0,78
48fc4,1,249.8,136
7ecb4,1,49.9,421
1e18f,2,108.97,406
2fe83,1,105.0,76
c055d,2,579.79,690
3b763,1,41.9,343
0561e,1,699.9,421
62d1a,1,429.9,200
ae032,1,89.9,212
3b597,1,363.98,394
b5c5c,1,89.9,274
e38cf,1,59.9,286
65d75,1,48.0,79
871f1,1,39.9,22
5571c,2,345.7,270
1d3d8,1,139.99,427
8d706,1,149.9,454
639b0,1,48.9,495
cd36c,1,119.9,451
93b01,1,63.9,0
11e7d,1,99.99,68
a1c57,1,119.9,208
231ad,1,248.0,100
a3d92,1,29.9,168
fbc9d,1,40.9,692
7b22c,1,349.9,435
68c23,1,47.9,205
41db3,1,119.99,521
f2925,1,29.0,91
4d084,1,28.99,273
98126,1,99.99,166
48fc3,1,89.9,481
3d55c,1,69.9,178
ecf58,1,115.0,87
f6811,1,360.0,400
886d8,1,99.9,344
8e175,1,124.9,161
eefb4,1,49.0,279
f4d5f,1,115.0,155
d21d1,3,234.0,211
f3f71,1,64.9,265
117e5,1,110.0,120
8db97,2,194.9,118
a838a,1,89.9,286
65ea4,1,491.99,54
6b39b,1,116.9,16
dbe8a,2,412.78999999999996,79
05984,1,248.0,453
e13f8,1,32.1,179
8bc01,1,48.9,158
ad0ec,1,199.6,95
03e8c,1,25.26,178
4c249,1,169.99,85
1f880,1,117.3,301
234b1,1,47.9,155
08dd3,1,35.9,97
6bea8,1,269.99,216
7eefd,1,450.0,194
98456,1,156.45,149
730c7,2,309.89,124
f160b,1,65.98,27
3afa2,1,79.97,128
0ff43,1,74.9,191
90312,1,65.9,63
6d448,1,154.99,149
80ba5,1,89.9,299
72095,1,114.9,407
dd572,1,129.0,73
1e1c2,1,159.9,294
ac62b,1,28.9,145
d1cef,1,51.8,23
1e179,1,18.9,109
64d78,1,142.9,163
5ea1b,2,38.4,400
37e5b,1,1437.0,309
0fa93,1,120.0,224
6b160,1,127.0,267
104be,1,14.9,29
6a48d,1,121.9,350
9b6a9,1,179.9,359
cdf7d,1,229.99,474
762e1,1,35.0,65
60460,1,176.99,172
7addb,1,339.9,363
9ac7b,1,30.0,233
41df2,1,45.9,357
29b03,1,1106.99,127
d7b70,1,198.9,36
06be6,1,739.9,519
85776,1,303.94,148
a2908,1,169.97,136
fa8e6,1,99.9,319
61bbe,1,219.0,173
18f2f,1,79.0,486
04740,1,39.8,459
6454c,1,65.5,210
991fd,1,219.9,320
031db,1,79.0,268
7cb80,1,119.0,101
17381,1,618.0,266
da7d0,1,144.99,467
97038,1,50.99,141
cec61,1,49.9,167
af83f,1,59.89,44
18efd,1,80.0,103
aba61,1,58.0,138
8a308,1,150.0,374
28133,1,29.9,510
7b4e8,1,269.0,171
3fe8b,1,146.0,14
3b462,1,154.0,196
60837,1,299.0,318
b7853,1,184.8,381
717aa,1,35.96,145
b5b08,1,133.9,376
f6c36,1,13.99,200
81c27,1,230.0,64
74b91,1,43.99,453
